Name;X-coordinate;Y-coordinate;Z-coordinate;X-velocity;Y-velocity;Z-velocity;mass
sun;7.79212e-05;-0.00205409;7.26493e-06;0.00062712;-0.00329205;-4.57593e-07;39.4784
jupiter;4.90821;0.619482;-0.112487;-0.380478;2.86901;-0.00336164;0.0376937
saturn;7.63862;5.21344;-0.394446;-1.25586;1.68235;0.0206642;0.0112863
uranus;13.5528;-14.5579;-0.229802;1.04155;0.91504;-0.0101259;0.00172372
neptune;15.9823;-25.5433;0.157661;0.965053;0.61776;-0.0349075;0.00203369
sun;8.43564e-05;-0.00208699;7.25629e-06;0.000643515;-0.00328942;-8.63993e-07;39.4784
jupiter;4.90425;0.648152;-0.112517;-0.396465;2.86699;-0.00299538;0.0376937
saturn;7.62602;5.23024;-0.394237;-1.25967;1.67974;0.0208612;0.0112863
uranus;13.5632;-14.5487;-0.229903;1.04087;0.915772;-0.0101143;0.00172372
neptune;15.992;-25.5371;0.157312;0.964822;0.61813;-0.0349098;0.00203369
sun;9.09554e-05;-0.00211986;7.24358e-06;0.000659898;-0.00328671;-1.27053e-06;39.4784
jupiter;4.90012;0.676801;-0.112543;-0.412442;2.86488;-0.00262897;0.0376937
saturn;7.61339;5.24701;-0.394027;-1.26347;1.67712;0.0210581;0.0112863
uranus;13.5736;-14.5395;-0.230004;1.04019;0.916503;-0.0101028;0.00172372
neptune;16.0016;-25.531;0.156963;0.964591;0.618499;-0.0349121;0.00203369
sun;9.7718e-05;-0.0021527;7.22681e-06;0.000676269;-0.0032839;-1.67718e-06;39.4784
jupiter;4.89584;0.705428;-0.112566;-0.428407;2.86267;-0.00226242;0.0376937
saturn;7.60071;5.26375;-0.393814;-1.26727;1.6745;0.021255;0.0112863
uranus;13.584;-14.5304;-0.230105;1.03951;0.917233;-0.0100912;0.00172372
neptune;16.0113;-25.5248;0.156614;0.96436;0.618868;-0.0349144;0.00203369
sun;0.000104644;-0.00218551;7.20597e-06;0.000692627;-0.003281;-2.08394e-06;39.4784
jupiter;4.8914;0.734031;-0.112585;-0.444361;2.86037;-0.00189574;0.0376937
saturn;7.588;5.28047;-0.3936;-1.27106;1.67187;0.0214518;0.0112863
uranus;13.5944;-14.5212;-0.230206;1.03882;0.917963;-0.0100797;0.00172372
neptune;16.0209;-25.5186;0.156265;0.964129;0.619237;-0.0349166;0.00203369
sun;0.000111734;-0.00221829;7.18106e-06;0.000708972;-0.003278;-2.49079e-06;39.4784
jupiter;4.88679;0.762611;-0.1126;-0.460302;2.85797;-0.00152896;0.0376937
saturn;7.57525;5.29716;-0.393383;-1.27485;1.66922;0.0216486;0.0112863
uranus;13.6048;-14.512;-0.230307;1.03814;0.918693;-0.0100681;0.00172372
neptune;16.0306;-25.5124;0.155916;0.963897;0.619606;-0.0349189;0.00203369
sun;0.000118987;-0.00225103;7.15209e-06;0.000725303;-0.00327492;-2.89772e-06;39.4784
jupiter;4.88203;0.791166;-0.112611;-0.47623;2.85548;-0.00116208;0.0376937
saturn;7.56247;5.31383;-0.393165;-1.27863;1.66657;0.0218453;0.0112863
uranus;13.6152;-14.5028;-0.230407;1.03746;0.919422;-0.0100565;0.00172372
neptune;16.0402;-25.5062;0.155566;0.963666;0.619975;-0.0349212;0.00203369
sun;0.000126403;-0.00228375;7.11904e-06;0.00074162;-0.00327174;-3.30471e-06;39.4784
jupiter;4.87711;0.819695;-0.112619;-0.492145;2.8529;-0.000795115;0.0376937
saturn;7.54964;5.33047;-0.392944;-1.28241;1.66391;0.022042;0.0112863
uranus;13.6255;-14.4936;-0.230508;1.03677;0.92015;-0.010045;0.00172372
neptune;16.0498;-25.5;0.155217;0.963434;0.620344;-0.0349234;0.00203369
sun;0.000133982;-0.00231644;7.08192e-06;0.000757921;-0.00326847;-3.71176e-06;39.4784
jupiter;4.87203;0.848197;-0.112624;-0.508046;2.85022;-0.000428084;0.0376937
saturn;7.53678;5.34708;-0.392722;-1.28618;1.66124;0.0222387;0.0112863
uranus;13.6359;-14.4844;-0.230608;1.03609;0.920878;-0.0100334;0.00172372
neptune;16.0595;-25.4938;0.154868;0.963202;0.620712;-0.0349257;0.00203369
sun;0.000141725;-0.00234909;7.04073e-06;0.000774208;-0.00326511;-4.11885e-06;39.4784
jupiter;4.86679;0.876671;-0.112624;-0.523932;2.84745;-6.09983e-05;0.0376937
saturn;7.52388;5.36367;-0.392498;-1.28994;1.65856;0.0224353;0.0112863
uranus;13.6462;-14.4752;-0.230708;1.03541;0.921605;-0.0100218;0.00172372
neptune;16.0691;-25.4876;0.154519;0.96297;0.621081;-0.0349279;0.00203369
sun;0.000149629;-0.0023817;6.99547e-06;0.000790477;-0.00326166;-4.52596e-06;39.4784
jupiter;4.86139;0.905117;-0.112621;-0.539802;2.84459;0.000306128;0.0376937
saturn;7.51094;5.38022;-0.392271;-1.2937;1.65587;0.0226319;0.0112863
uranus;13.6566;-14.466;-0.230808;1.03472;0.922332;-0.0100102;0.00172372
neptune;16.0787;-25.4813;0.154169;0.962738;0.62145;-0.0349302;0.00203369
sun;0.000157697;-0.00241429;6.94614e-06;0.000806731;-0.00325812;-4.93308e-06;39.4784
jupiter;4.85584;0.933534;-0.112615;-0.555657;2.84163;0.000673281;0.0376937
saturn;7.49797;5.39676;-0.392043;-1.29746;1.65317;0.0228284;0.0112863
uranus;13.6669;-14.4567;-0.230908;1.03404;0.923059;-0.00999866;0.00172372
neptune;16.0883;-25.4751;0.15382;0.962505;0.621818;-0.0349324;0.00203369
sun;0.000165926;-0.00244683;6.89274e-06;0.000822966;-0.00325448;-5.3402e-06;39.4784
jupiter;4.85012;0.961919;-0.112604;-0.571495;2.83858;0.00104045;0.0376937
saturn;7.48496;5.41326;-0.391813;-1.30121;1.65046;0.0230248;0.0112863
uranus;13.6773;-14.4475;-0.231008;1.03335;0.923785;-0.00998707;0.00172372
neptune;16.098;-25.4689;0.153471;0.962273;0.622186;-0.0349346;0.00203369
sun;0.000174318;-0.00247934;6.83527e-06;0.000839184;-0.00325076;-5.7473e-06;39.4784
jupiter;4.84425;0.990274;-0.11259;-0.587315;2.83544;0.00140761;0.0376937
saturn;7.47191;5.42974;-0.39158;-1.30495;1.64775;0.0232212;0.0112863
uranus;13.6876;-14.4382;-0.231108;1.03266;0.92451;-0.00997547;0.00172372
neptune;16.1076;-25.4627;0.153121;0.96204;0.622555;-0.0349369;0.00203369
sun;0.000182872;-0.00251181;6.77372e-06;0.000855384;-0.00324694;-6.15438e-06;39.4784
jupiter;4.83822;1.0186;-0.112572;-0.603118;2.8322;0.00177476;0.0376937
saturn;7.45882;5.44619;-0.391346;-1.30869;1.64502;0.0234175;0.0112863
uranus;13.6979;-14.429;-0.231208;1.03198;0.925235;-0.00996387;0.00172372
neptune;16.1172;-25.4564;0.152772;0.961807;0.622923;-0.0349391;0.00203369
sun;0.000191588;-0.00254424;6.70811e-06;0.000871564;-0.00324303;-6.56141e-06;39.4784
jupiter;4.83203;1.04688;-0.112551;-0.618903;2.82887;0.00214188;0.0376937
saturn;7.4457;5.46261;-0.39111;-1.31242;1.64229;0.0236138;0.0112863
uranus;13.7082;-14.4197;-0.231307;1.03129;0.925959;-0.00995227;0.00172372
neptune;16.1268;-25.4502;0.152422;0.961574;0.623291;-0.0349413;0.00203369
sun;0.000200465;-0.00257663;6.63843e-06;0.000887725;-0.00323903;-6.96839e-06;39.4784
jupiter;4.82568;1.07514;-0.112526;-0.634668;2.82545;0.00250896;0.0376937
saturn;7.43254;5.47901;-0.390872;-1.31615;1.63954;0.0238101;0.0112863
uranus;13.7185;-14.4105;-0.231406;1.0306;0.926683;-0.00994066;0.00172372
neptune;16.1364;-25.444;0.152073;0.961341;0.623659;-0.0349435;0.00203369
sun;0.000209504;-0.00260898;6.56467e-06;0.000903865;-0.00323494;-7.37529e-06;39.4784
jupiter;4.81918;1.10336;-0.112497;-0.650414;2.82194;0.00287598;0.0376937
saturn;7.41934;5.49537;-0.390632;-1.31987;1.63679;0.0240062;0.0112863
uranus;13.7288;-14.4012;-0.231506;1.02991;0.927407;-0.00992905;0.00172372
neptune;16.146;-25.4377;0.151724;0.961108;0.624027;-0.0349457;0.00203369
sun;0.000218703;-0.00264128;6.48685e-06;0.000919985;-0.00323076;-7.78212e-06;39.4784
jupiter;4.81252;1.13154;-0.112465;-0.66614;2.81833;0.00324294;0.0376937
saturn;7.4061;5.51172;-0.39039;-1.32359;1.63403;0.0242023;0.0112863
uranus;13.7391;-14.3919;-0.231605;1.02922;0.928129;-0.00991744;0.00172372
neptune;16.1557;-25.4315;0.151374;0.960875;0.624395;-0.0349479;0.00203369
sun;0.000228064;-0.00267355;6.40496e-06;0.000936083;-0.00322648;-8.18884e-06;39.4784
jupiter;4.8057;1.15969;-0.112428;-0.681845;2.81463;0.0036098;0.0376937
saturn;7.39283;5.52803;-0.390146;-1.3273;1.63126;0.0243984;0.0112863
uranus;13.7494;-14.3826;-0.231704;1.02853;0.928852;-0.00990581;0.00172372
neptune;16.1653;-25.4252;0.151025;0.960641;0.624763;-0.0349501;0.00203369
sun;0.000237586;-0.00270577;6.31901e-06;0.000952159;-0.00322212;-8.59546e-06;39.4784
jupiter;4.79872;1.1878;-0.112389;-0.697529;2.81084;0.00397657;0.0376937
saturn;7.37952;5.54431;-0.3899;-1.33101;1.62848;0.0245944;0.0112863
uranus;13.7597;-14.3733;-0.231803;1.02784;0.929574;-0.00989419;0.00172372
neptune;16.1749;-25.419;0.150675;0.960408;0.62513;-0.0349523;0.00203369
sun;0.000247268;-0.00273795;6.22899e-06;0.000968213;-0.00321767;-9.00195e-06;39.4784
jupiter;4.79159;1.21587;-0.112345;-0.713191;2.80696;0.00434323;0.0376937
saturn;7.36617;5.56057;-0.389652;-1.33471;1.62569;0.0247903;0.0112863
uranus;13.77;-14.364;-0.231902;1.02715;0.930295;-0.00988256;0.00172372
neptune;16.1845;-25.4127;0.150326;0.960174;0.625498;-0.0349545;0.00203369
sun;0.00025711;-0.00277008;6.13491e-06;0.000984244;-0.00321312;-9.4083e-06;39.4784
jupiter;4.7843;1.2439;-0.112298;-0.72883;2.80299;0.00470976;0.0376937
saturn;7.35279;5.5768;-0.389402;-1.3384;1.62289;0.0249862;0.0112863
uranus;13.7802;-14.3547;-0.232;1.02646;0.931016;-0.00987093;0.00172372
neptune;16.1941;-25.4065;0.149976;0.95994;0.625866;-0.0349567;0.00203369
sun;0.000267113;-0.00280216;6.03676e-06;0.00100025;-0.00320849;-9.81451e-06;39.4784
jupiter;4.77686;1.27189;-0.112247;-0.744446;2.79892;0.00507616;0.0376937
saturn;7.33937;5.593;-0.38915;-1.34209;1.62009;0.025182;0.0112863
uranus;13.7905;-14.3454;-0.232099;1.02577;0.931736;-0.00985929;0.00172372
neptune;16.2037;-25.4002;0.149626;0.959706;0.626233;-0.0349588;0.00203369
sun;0.000277275;-0.0028342;5.93456e-06;0.00101623;-0.00320376;-1.02205e-05;39.4784
jupiter;4.76926;1.29983;-0.112193;-0.760038;2.79476;0.00544239;0.0376937
saturn;7.32591;5.60917;-0.388897;-1.34578;1.61727;0.0253777;0.0112863
uranus;13.8007;-14.3361;-0.232198;1.02508;0.932456;-0.00984765;0.00172372
neptune;16.2133;-25.394;0.149277;0.959472;0.6266;-0.034961;0.00203369
sun;0.000287597;-0.00286619;5.82829e-06;0.00103219;-0.00319895;-1.06264e-05;39.4784
jupiter;4.7615;1.32774;-0.112135;-0.775606;2.79051;0.00580846;0.0376937
saturn;7.31241;5.62532;-0.388641;-1.34946;1.61445;0.0255734;0.0112863
uranus;13.811;-14.3267;-0.232296;1.02439;0.933175;-0.009836;0.00172372
neptune;16.2228;-25.3877;0.148927;0.959238;0.626968;-0.0349632;0.00203369
sun;0.000298078;-0.00289813;5.71797e-06;0.00104812;-0.00319405;-1.10321e-05;39.4784
jupiter;4.75359;1.3556;-0.112073;-0.791149;2.78617;0.00617435;0.0376937
saturn;7.29888;5.64143;-0.388383;-1.35313;1.61161;0.025769;0.0112863
uranus;13.8212;-14.3174;-0.232394;1.0237;0.933894;-0.00982435;0.00172372
neptune;16.2324;-25.3814;0.148578;0.959003;0.627335;-0.0349653;0.00203369
sun;0.000308719;-0.00293002;5.6036e-06;0.00106403;-0.00318905;-1.14375e-05;39.4784
jupiter;4.74552;1.38342;-0.112008;-0.806667;2.78174;0.00654005;0.0376937
saturn;7.28531;5.65752;-0.388124;-1.35679;1.60877;0.0259646;0.0112863
uranus;13.8314;-14.308;-0.232492;1.023;0.934612;-0.0098127;0.00172372
neptune;16.242;-25.3751;0.148228;0.958769;0.627702;-0.0349675;0.00203369
sun;0.000319518;-0.00296186;5.48517e-06;0.00107991;-0.00318397;-1.18428e-05;39.4784
jupiter;4.7373;1.41119;-0.111939;-0.822158;2.77722;0.00690553;0.0376937
saturn;7.27171;5.67358;-0.387862;-1.36045;1.60592;0.02616;0.0112863
uranus;13.8417;-14.2987;-0.23259;1.02231;0.93533;-0.00980104;0.00172372
neptune;16.2516;-25.3689;0.147878;0.958534;0.628069;-0.0349696;0.00203369
sun;0.000330475;-0.00299365;5.36269e-06;0.00109576;-0.0031788;-1.22478e-05;39.4784
jupiter;4.72892;1.43892;-0.111866;-0.837623;2.7726;0.0072708;0.0376937
saturn;7.25807;5.68961;-0.387598;-1.36411;1.60306;0.0263554;0.0112863
uranus;13.8519;-14.2893;-0.232688;1.02162;0.936047;-0.00978937;0.00172372
neptune;16.2612;-25.3626;0.147528;0.958299;0.628436;-0.0349718;0.00203369
sun;0.000341591;-0.00302538;5.23616e-06;0.00111159;-0.00317353;-1.26525e-05;39.4784
jupiter;4.72039;1.46659;-0.11179;-0.85306;2.7679;0.00763582;0.0376937
saturn;7.24439;5.70561;-0.387333;-1.36776;1.60019;0.0265507;0.0112863
uranus;13.8621;-14.28;-0.232786;1.02092;0.936764;-0.00977771;0.00172372
neptune;16.2708;-25.3563;0.147179;0.958064;0.628803;-0.0349739;0.00203369
sun;0.000352865;-0.00305707;5.10559e-06;0.00112739;-0.00316818;-1.3057e-05;39.4784
jupiter;4.71171;1.49423;-0.11171;-0.868469;2.76311;0.0080006;0.0376937
saturn;7.23068;5.72158;-0.387065;-1.3714;1.59731;0.026746;0.0112863
uranus;13.8723;-14.2706;-0.232884;1.02023;0.93748;-0.00976603;0.00172372
neptune;16.2804;-25.35;0.146829;0.957829;0.629169;-0.0349761;0.00203369
sun;0.000364297;-0.00308869;4.97098e-06;0.00114315;-0.00316274;-1.34613e-05;39.4784
jupiter;4.70287;1.52181;-0.111626;-0.883851;2.75822;0.00836511;0.0376937
saturn;7.21693;5.73753;-0.386796;-1.37504;1.59442;0.0269412;0.0112863
uranus;13.8825;-14.2612;-0.232981;1.01953;0.938196;-0.00975436;0.00172372
neptune;16.2899;-25.3437;0.146479;0.957593;0.629536;-0.0349782;0.00203369
sun;0.000375886;-0.00312027;4.83233e-06;0.00115889;-0.00315722;-1.38652e-05;39.4784
jupiter;4.69388;1.54934;-0.111539;-0.899203;2.75325;0.00872934;0.0376937
saturn;7.20314;5.75344;-0.386525;-1.37867;1.59153;0.0271363;0.0112863
uranus;13.8927;-14.2518;-0.233079;1.01883;0.938911;-0.00974268;0.00172372
neptune;16.2995;-25.3374;0.146129;0.957358;0.629902;-0.0349803;0.00203369
sun;0.000387632;-0.00315178;4.68964e-06;0.0011746;-0.0031516;-1.42689e-05;39.4784
jupiter;4.68473;1.57682;-0.111448;-0.914525;2.74818;0.00909328;0.0376937
saturn;7.18932;5.76933;-0.386251;-1.3823;1.58862;0.0273313;0.0112863
uranus;13.9029;-14.2424;-0.233176;1.01814;0.939626;-0.00973099;0.00172372
neptune;16.3091;-25.3311;0.14578;0.957122;0.630269;-0.0349824;0.00203369
sun;0.000399534;-0.00318324;4.54292e-06;0.00119028;-0.0031459;-1.46722e-05;39.4784
jupiter;4.67544;1.60425;-0.111353;-0.929817;2.74303;0.00945692;0.0376937
saturn;7.17546;5.78519;-0.385976;-1.38592;1.58571;0.0275263;0.0112863
uranus;13.913;-14.233;-0.233273;1.01744;0.94034;-0.00971931;0.00172372
neptune;16.3186;-25.3248;0.14543;0.956887;0.630635;-0.0349846;0.00203369
sun;0.000411594;-0.00321464;4.39217e-06;0.00120593;-0.0031401;-1.50752e-05;39.4784
jupiter;4.66598;1.63163;-0.111255;-0.945079;2.73778;0.00982023;0.0376937
saturn;7.16156;5.80102;-0.385699;-1.38953;1.58279;0.0277211;0.0112863
uranus;13.9232;-14.2236;-0.23337;1.01674;0.941054;-0.00970761;0.00172372
neptune;16.3282;-25.3185;0.14508;0.956651;0.631002;-0.0349867;0.00203369
sun;0.000423809;-0.00324598;4.23739e-06;0.00122154;-0.00313422;-1.54779e-05;39.4784
jupiter;4.65638;1.65895;-0.111153;-0.960309;2.73245;0.0101832;0.0376937
saturn;7.14763;5.81681;-0.38542;-1.39314;1.57986;0.0279159;0.0112863
uranus;13.9334;-14.2142;-0.233467;1.01605;0.941767;-0.00969592;0.00172372
neptune;16.3378;-25.3122;0.14473;0.956415;0.631368;-0.0349888;0.00203369
sun;0.00043618;-0.00327727;4.07859e-06;0.00123713;-0.00312825;-1.58802e-05;39.4784
jupiter;4.64663;1.68622;-0.111048;-0.975507;2.72703;0.0105458;0.0376937
saturn;7.13366;5.83258;-0.385139;-1.39674;1.57692;0.0281106;0.0112863
uranus;13.9435;-14.2048;-0.233564;1.01535;0.942479;-0.00968421;0.00172372
neptune;16.3473;-25.3058;0.14438;0.956178;0.631734;-0.0349909;0.00203369
sun;0.000448707;-0.00330849;3.91577e-06;0.00125268;-0.0031222;-1.62821e-05;39.4784
jupiter;4.63672;1.71344;-0.110939;-0.990673;2.72151;0.0109081;0.0376937
saturn;7.11966;5.84832;-0.384856;-1.40034;1.57397;0.0283053;0.0112863
uranus;13.9537;-14.1953;-0.233661;1.01465;0.943192;-0.00967251;0.00172372
neptune;16.3569;-25.2995;0.14403;0.955942;0.6321;-0.034993;0.00203369
sun;0.000461389;-0.00333965;3.74893e-06;0.00126819;-0.00311606;-1.66837e-05;39.4784
jupiter;4.62666;1.7406;-0.110826;-1.00581;2.71591;0.01127;0.0376937
saturn;7.10562;5.86403;-0.384571;-1.40393;1.57101;0.0284998;0.0112863
uranus;13.9638;-14.1859;-0.233757;1.01395;0.943903;-0.0096608;0.00172372
neptune;16.3665;-25.2932;0.14368;0.955706;0.632466;-0.0349951;0.00203369
sun;0.000474226;-0.00337075;3.57808e-06;0.00128368;-0.00310983;-1.70848e-05;39.4784
jupiter;4.61645;1.7677;-0.11071;-1.0209;2.71022;0.0116315;0.0376937
saturn;7.09155;5.87971;-0.384284;-1.40751;1.56804;0.0286943;0.0112863
uranus;13.9739;-14.1765;-0.233854;1.01325;0.944614;-0.00964908;0.00172372
neptune;16.376;-25.2869;0.14333;0.955469;0.632832;-0.0349971;0.00203369
sun;0.000487217;-0.00340178;3.40322e-06;0.00129913;-0.00310351;-1.74856e-05;39.4784
jupiter;4.60609;1.79475;-0.11059;-1.03597;2.70445;0.0119926;0.0376937
saturn;7.07744;5.89536;-0.383995;-1.41109;1.56507;0.0288887;0.0112863
uranus;13.9841;-14.167;-0.23395;1.01255;0.945325;-0.00963737;0.00172372
neptune;16.3856;-25.2805;0.14298;0.955232;0.633198;-0.0349992;0.00203369
sun;0.000500363;-0.00343275;3.22436e-06;0.00131454;-0.00309711;-1.7886e-05;39.4784
jupiter;4.59558;1.82173;-0.110466;-1.051;2.69858;0.0123533;0.0376937
saturn;7.06329;5.91099;-0.383704;-1.41466;1.56208;0.029083;0.0112863
uranus;13.9942;-14.1575;-0.234046;1.01185;0.946035;-0.00962564;0.00172372
neptune;16.3951;-25.2742;0.14263;0.954995;0.633563;-0.0350013;0.00203369
sun;0.000513662;-0.00346366;3.04151e-06;0.00132992;-0.00309062;-1.82859e-05;39.4784
jupiter;4.58492;1.84866;-0.110339;-1.06599;2.69263;0.0127136;0.0376937
saturn;7.04911;5.92658;-0.383411;-1.41823;1.55909;0.0292772;0.0112863
uranus;14.0043;-14.1481;-0.234143;1.01115;0.946744;-0.00961392;0.00172372
neptune;16.4047;-25.2679;0.14228;0.954758;0.633929;-0.0350034;0.00203369
sun;0.000527114;-0.0034945;2.85465e-06;0.00134527;-0.00308404;-1.86853e-05;39.4784
jupiter;4.57411;1.87552;-0.110208;-1.08095;2.68659;0.0130734;0.0376937
saturn;7.03489;5.94214;-0.383116;-1.42179;1.55609;0.0294713;0.0112863
uranus;14.0144;-14.1386;-0.234239;1.01045;0.947453;-0.00960219;0.00172372
neptune;16.4142;-25.2615;0.14193;0.954521;0.634294;-0.0350054;0.00203369
sun;0.00054072;-0.00352527;2.66381e-06;0.00136057;-0.00307738;-1.90843e-05;39.4784
jupiter;4.56315;1.90233;-0.110074;-1.09588;2.68046;0.0134328;0.0376937
saturn;7.02064;5.95767;-0.38282;-1.42534;1.55308;0.0296653;0.0112863
uranus;14.0245;-14.1291;-0.234335;1.00975;0.948162;-0.00959045;0.00172372
neptune;16.4237;-25.2552;0.14158;0.954284;0.63466;-0.0350075;0.00203369
sun;0.000554479;-0.00355598;2.46898e-06;0.00137584;-0.00307063;-1.94828e-05;39.4784
jupiter;4.55205;1.92907;-0.109936;-1.11076;2.67425;0.0137917;0.0376937
saturn;7.00635;5.97317;-0.382521;-1.42889;1.55006;0.0298592;0.0112863
uranus;14.0346;-14.1196;-0.23443;1.00904;0.94887;-0.00957871;0.00172372
neptune;16.4333;-25.2488;0.14123;0.954047;0.635025;-0.0350095;0.00203369
sun;0.000568389;-0.00358662;2.27017e-06;0.00139107;-0.0030638;-1.98809e-05;39.4784
jupiter;4.54079;1.95575;-0.109795;-1.12561;2.66795;0.0141501;0.0376937
saturn;6.99202;5.98864;-0.382221;-1.43243;1.54703;0.0300531;0.0112863
uranus;14.0447;-14.1101;-0.234526;1.00834;0.949577;-0.00956697;0.00172372
neptune;16.4428;-25.2425;0.14088;0.953809;0.635391;-0.0350116;0.00203369
sun;0.000582452;-0.00361719;2.06739e-06;0.00140627;-0.00305688;-2.02784e-05;39.4784
jupiter;4.52939;1.98237;-0.109649;-1.14042;2.66156;0.014508;0.0376937
saturn;6.97766;6.00408;-0.381918;-1.43596;1.54399;0.0302468;0.0112863
uranus;14.0547;-14.1006;-0.234622;1.00764;0.950284;-0.00955522;0.00172372
neptune;16.4524;-25.2361;0.14053;0.953571;0.635756;-0.0350136;0.00203369
sun;0.000596666;-0.00364769;1.86063e-06;0.00142142;-0.00304988;-2.06754e-05;39.4784
jupiter;4.51784;2.00892;-0.109501;-1.15519;2.65508;0.0148655;0.0376937
saturn;6.96327;6.01949;-0.381614;-1.43949;1.54095;0.0304405;0.0112863
uranus;14.0648;-14.0911;-0.234717;1.00693;0.950991;-0.00954347;0.00172372
neptune;16.4619;-25.2297;0.140179;0.953333;0.636121;-0.0350157;0.00203369
sun;0.000611032;-0.00367811;1.64991e-06;0.00143654;-0.00304279;-2.10719e-05;39.4784
jupiter;4.50614;2.0354;-0.109349;-1.16992;2.64852;0.0152223;0.0376937
saturn;6.94884;6.03487;-0.381307;-1.44302;1.53789;0.0306341;0.0112863
uranus;14.0749;-14.0816;-0.234812;1.00623;0.951697;-0.00953172;0.00172372
neptune;16.4714;-25.2234;0.139829;0.953095;0.636486;-0.0350177;0.00203369
sun;0.000625548;-0.00370847;1.43524e-06;0.00145161;-0.00303562;-2.14679e-05;39.4784
jupiter;4.49429;2.06182;-0.109193;-1.18461;2.64188;0.0155787;0.0376937
saturn;6.93437;6.05022;-0.380999;-1.44653;1.53483;0.0308275;0.0112863
uranus;14.0849;-14.0721;-0.234907;1.00552;0.952402;-0.00951996;0.00172372
neptune;16.481;-25.217;0.139479;0.952857;0.636851;-0.0350197;0.00203369
sun;0.000640214;-0.00373875;1.2166e-06;0.00146665;-0.00302836;-2.18633e-05;39.4784
jupiter;4.4823;2.08817;-0.109033;-1.19927;2.63514;0.0159345;0.0376937
saturn;6.91987;6.06553;-0.380689;-1.45004;1.53176;0.0310209;0.0112863
uranus;14.095;-14.0625;-0.235003;1.00482;0.953107;-0.00950819;0.00172372
neptune;16.4905;-25.2106;0.139129;0.952619;0.637216;-0.0350218;0.00203369
sun;0.000655031;-0.00376896;9.94021e-07;0.00148165;-0.00302102;-2.22582e-05;39.4784
jupiter;4.47016;2.11446;-0.108871;-1.21388;2.62833;0.0162897;0.0376937
saturn;6.90534;6.08082;-0.380377;-1.45355;1.52868;0.0312142;0.0112863
uranus;14.105;-14.053;-0.235098;1.00411;0.953811;-0.00949642;0.00172372
neptune;16.5;-25.2043;0.138779;0.952381;0.63758;-0.0350238;0.00203369
sun;0.000669997;-0.0037991;7.67496e-07;0.0014966;-0.0030136;-2.26524e-05;39.4784
jupiter;4.45787;2.14067;-0.108704;-1.22845;2.62143;0.0166444;0.0376937
saturn;6.89077;6.09608;-0.380063;-1.45704;1.52559;0.0314073;0.0112863
uranus;14.115;-14.0435;-0.235192;1.00341;0.954515;-0.00948465;0.00172372
neptune;16.5095;-25.1979;0.138428;0.952142;0.637945;-0.0350258;0.00203369
sun;0.000685112;-0.00382916;5.37036e-07;0.00151151;-0.00300609;-2.30461e-05;39.4784
jupiter;4.44544;2.16681;-0.108534;-1.24297;2.61444;0.0169985;0.0376937
saturn;6.87616;6.1113;-0.379747;-1.46053;1.52249;0.0316004;0.0112863
uranus;14.1251;-14.0339;-0.235287;1.0027;0.955218;-0.00947288;0.00172372
neptune;16.519;-25.1915;0.138078;0.951903;0.638309;-0.0350278;0.00203369
sun;0.000700376;-0.00385915;3.02644e-07;0.00152638;-0.0029985;-2.34392e-05;39.4784
jupiter;4.43287;2.19289;-0.108361;-1.25746;2.60737;0.0173519;0.0376937
saturn;6.86152;6.12649;-0.379429;-1.46402;1.51939;0.0317934;0.0112863
uranus;14.1351;-14.0244;-0.235382;1.00199;0.955921;-0.0094611;0.00172372
neptune;16.5286;-25.1851;0.137728;0.951664;0.638674;-0.0350298;0.00203369
sun;0.000715788;-0.00388905;6.4328e-08;0.00154121;-0.00299083;-2.38316e-05;39.4784
jupiter;4.42015;2.21889;-0.108184;-1.2719;2.60021;0.0177048;0.0376937
saturn;6.84685;6.14166;-0.379109;-1.4675;1.51627;0.0319862;0.0112863
uranus;14.1451;-14.0148;-0.235476;1.00128;0.956624;-0.00944931;0.00172372
neptune;16.5381;-25.1787;0.137377;0.951425;0.639038;-0.0350318;0.00203369
sun;0.000731348;-0.00391889;-1.77906e-07;0.00155599;-0.00298308;-2.42234e-05;39.4784
jupiter;4.40729;2.24482;-0.108003;-1.2863;2.59297;0.018057;0.0376937
saturn;6.83214;6.15679;-0.378787;-1.47097;1.51315;0.032179;0.0112863
